name,price,link
Moteriška striukė,39.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-striuke-20
GASELL moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/gasell-moteriska-palaidine
DORETTE moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/dorette-moteriska-palaidine
Moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/copy-of-miss-tt-moteriska-palaidine
Moteriška medvilninė palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-medvilnine-palaidine-8
MISS TT moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/miss-tt-moteriska-palaidine
JOUFSELA moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/joufsela-moteriska-palaidine
CHAMPION vyriškas džemperis,27.0,https://e-vintage.humana.lt//collections/moterims/products/champion-vyriskas-dzemperis-5
Moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-181
MURELI moteriška šilkinė striukė,37.0,https://e-vintage.humana.lt//collections/moterims/products/mureli-moteriska-silkine-striuke
Moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-180
Moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-179
RALPH LAUREN moteriškas vilnonis švarkas,59.0,https://e-vintage.humana.lt//collections/moterims/products/ralph-lauren-moteriskas-lanos-vilnos-svarkas-1
SWEATER moteriškas megztinis su moheros vilna,25.0,https://e-vintage.humana.lt//collections/moterims/products/sweater-moteriskas-megztinis-su-moheros-vilna
JOBIS moteriškas vilnonis švarkas,32.0,https://e-vintage.humana.lt//collections/moterims/products/jobis-moteriskas-vilnonis-svarkas-3
PADONA moteriški vilnoniai šortai,19.0,https://e-vintage.humana.lt//collections/moterims/products/padona-moteriski-vilnoniai-sortai
STANNER moteriškas švarkas su linu,23.0,https://e-vintage.humana.lt//collections/moterims/products/stanner-moteriskas-svarkas-su-linu
Moteriška suknelė,27.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-184
Moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-188
HILDEGAER DESIGN moteriškas švarkas be pamušalo,23.0,https://e-vintage.humana.lt//collections/moterims/products/hildegaer-design-moteriskas-svarkas-be-pamusalo
CHIKI moteriška suknelė,17.0,https://e-vintage.humana.lt//collections/moterims/products/chiki-moteriska-suknele
NEW CLASSIC moteriška palaidinė,23.0,https://e-vintage.humana.lt//collections/moterims/products/new-classic-moteriska-palaidine-1
STEFANEL moteriška suknelė,23.0,https://e-vintage.humana.lt//collections/moterims/products/stefanel-moteriska-suknele
Moteriški sidabriniai auskarai,15.0,https://e-vintage.humana.lt//collections/moterims/products/moteriski-sidabriniai-auskarai
RHETNIGUE moteriška striukė,27.0,https://e-vintage.humana.lt//collections/moterims/products/rhetnigue-moteriskas-svarkas
SIGRID moteriška skara,25.0,https://e-vintage.humana.lt//collections/moterims/products/sigrid-moteriska-skara
Moteriška suknelė,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-193
MASH moteriškas sijonas,17.0,https://e-vintage.humana.lt//collections/moterims/products/mash-moteriskas-sijonas
Moteriškas sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-98
Moteriškas dvipusis sijonas,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-dvipusis-sijonas
MONDI moteriškas vilnonis sijonas,27.0,https://e-vintage.humana.lt//collections/moterims/products/mondi-vyriskas-vilnonis-sijonas
Moteriškos kelnės,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskos-kelnes-50
ROBERTO CAVALLI moteriškos kelnės,59.0,https://e-vintage.humana.lt//collections/moterims/products/roberto-cavalli-moteriskos-kelnes-1
TREND NEW LINE moteriška liemenė su oda,23.0,https://e-vintage.humana.lt//collections/moterims/products/trend-new-line-moteriska-liemene-su-oda
NIKE moteriškos sportinės kelnės,25.0,https://e-vintage.humana.lt//collections/moterims/products/nike-moteriskos-sportines-kelnes
LEE COOPER moteriškos velvetinės kelnės,23.0,https://e-vintage.humana.lt//collections/moterims/products/lee-cooper-moteriskos-velvetines-kelnes
CATHERINA HEPFER moteriškas vilnonis sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/catherina-hepfer-moteriskas-vilnonis-sijonas-1
Moteriškas vilnonis sijonas,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-vilnonis-sijonas-2
FLASH LIGHTS moteriškas puspaltis su vilna,45.0,https://e-vintage.humana.lt//collections/moterims/products/flash-lights-moteriskas-puspaltis
GARDEUR moteriškas megztinis,23.0,https://e-vintage.humana.lt//collections/moterims/products/gardeur-moteriskas-megztinis
LADY ILANY moteriškas vilnonis švarkas,32.0,https://e-vintage.humana.lt//collections/moterims/products/lady-ilany-moteriskas-vilnonis-svarkas
L'ESTELLE moteriškas vilnonis švarkas su viskoze,25.0,https://e-vintage.humana.lt//collections/moterims/products/lestelle-moteriskas-vilnonis-svarkas-su-viskoze
MARTY Y moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/marty-y-moteriskas-svarkas
SIN moteriškas megztinis,19.0,https://e-vintage.humana.lt//collections/moterims/products/sin-moteriskas-megztinis
KIRJOKANGAS moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/kirjokangas-moteriskas-svarkas
VERA MONT moteriškos kelnės/kostiumėlis,29.0,https://e-vintage.humana.lt//collections/moterims/products/vera-mont-moteriskos-kelnes-kostiumelis
KRIZIA JEANS moteriškas švarkas,19.0,https://e-vintage.humana.lt//collections/moterims/products/krizia-jeans-moteriskas-svarkas
ANN TAYLOR moteriškas švarkas su vilna,25.0,https://e-vintage.humana.lt//collections/moterims/products/ann-taylor-moteriskas-svarkas-su-vilna
MACKERNESS moteriška palaidinė,23.0,https://e-vintage.humana.lt//collections/moterims/products/mackerness-moteriska-palaidine
Moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-187
BRIVATAR moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/brivatar-moteriska-palaidine
FRANKENWALDER moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/frankenwalder-moteriskas-svarkas
Moteriška suknelė,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-213
CARTOON moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/cartoon-moteriskas-svarkas-4
BUSNEL moteriška vilnonė liemenė,25.0,https://e-vintage.humana.lt//collections/moterims/products/mitin-moteriska-vilnone-liemene
ROCK NANG trikotažiniai marškinėliai,15.0,https://e-vintage.humana.lt//collections/moterims/products/rock-nang-trikotaziniai-marskineliai-1
Moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/copy-of-moteriskas-megztinis
TOGETHER moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/together-moteriskas-svarkas-2
Moteriškas neužsegamas megztinis su angoros vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-su-angoros-vilna-2
KONFEKTION moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/konfektion-moteriska-palaidine
Moteriškas megztinis,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-28
PETER HAHN moteriška šilkinė palaidinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/peter-hahn-moteriska-silkine-palaidine-2
ESCADA moteriškas vilnonis švarkas,49.0,https://e-vintage.humana.lt//collections/moterims/products/escada-moteriskas-vilnonis-svarkas-16
PATAGONIA vyriški marškiniai,19.0,https://e-vintage.humana.lt//collections/moterims/products/patagonia-vyriski-marskiniai-3
DEHA moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/deha-moteriska-palaidine
Moteriškas megztinis,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-26
HARDOB moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/hardob-moteriska-palaidine-12
Moteriškas megztinis,35.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-25
TROPIC moteriška striukė,37.0,https://e-vintage.humana.lt//collections/moterims/products/tropic-moteriskas-svarkas
MALLI MARI moteriškas švarkas su vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/malli-mari-moteriskas-svarkas-su-vilna
Moteriška suknelė,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-212
MAX CASOLI moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/max-casoli-moteriskas-svarkas
DELMOD moteriškas vilnonis švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/delmod-moteriskas-vilnonis-svarkas-3
BERND BERGER moteriška suknelė,19.0,https://e-vintage.humana.lt//collections/moterims/products/bernd-berger-moteriska-suknele-1
WAHLS moteriškas vilnonis švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/wahls-moteriskas-vilnonis-svarkas
ANTOINETTE HERMANS moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/antoinette-hermans-moteriskas-svarkas
NORDSTRIKK moteriškas vilnonis megztinis,32.0,https://e-vintage.humana.lt//collections/moterims/products/nordstrikk-moteriskas-vilnonis-megztinis-1
DORETTE moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/dorette-moteriskas-svarkas
KRISS moteriškas megztinis su vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/kriss-moteriskas-megztinis-su-vilna-1
ANGELITA MORILLO moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/angelita-morillo-moteriskas-svarkas
PAULINOS moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/paulinos-moteriskas-svarkas
ANTONETTE moteriškas švarkas su moheros vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/antonette-moteriskas-svarkas-su-moheros-vilna
PAINTED PONY moteriškas švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/painted-pony-moteriskas-svarkas
MARCONA moteriškas vilnonis švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/marcona-moteriskas-vilnonis-svarkas
Moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-177
LAPIDUS moteriška trikotažinė palaidinė,27.0,https://e-vintage.humana.lt//collections/moterims/products/lapidus-moteriska-trikotazine-palaidine-1
Moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-175
PIERRE CARDIN moteriškas megztinis vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/john-smedley-moteriskas-vilnonis-megztinis
Moteriškas megztinis su moheros vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-17
NAHAR moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/nahar-moteriskas-megztinis
NIKI MODEN moteriška trikotažinė palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/niki-moden-moteriska-trikotazine-palaidine
Moteriškas švarkas,32.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-svarkas-51
JACQUES HEIM moteriškas švarkas,42.0,https://e-vintage.humana.lt//collections/moterims/products/jacques-heim-moteriskas-svarkas
Moteriškas megztinis su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/moteri6kas-megztinis-su-vilna
MARIMEKKO moteriška striukė,45.0,https://e-vintage.humana.lt//collections/moterims/products/marimekko-moteriska-striuke-1
Moteriška palaidinė,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-174
LOUIS FERAUD moteriškas veliūrinis  švarkas,32.0,https://e-vintage.humana.lt//collections/moterims/products/louis-feraud-moteriskas-veliurinis-svarkas
LINEA PINTO moteriška striukė,27.0,https://e-vintage.humana.lt//collections/moterims/products/linea-pinto-moteriska-striuke
MUREK FASHION moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/murek-fashion-moteriskas-svarkas
FINK MODELL moteriškas švarkas,23.0,https://e-vintage.humana.lt//collections/moterims/products/fink-modell-moteriskas-svarkas-1
MK moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/mk-moteriskas-svarkas
RENE LEZARD moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/rene-lezard-moteriskas-svarkas
Moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-svarkas-55
FLAIR moteriškas džemperis,23.0,https://e-vintage.humana.lt//collections/moterims/products/flair-moteriskas-dzemperis
VERA MONT moteriška palaidinė,23.0,https://e-vintage.humana.lt//collections/moterims/products/copy-of-zogbaum-moteriska-palaidine
ZOGBAUM moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/zogbaum-moteriska-palaidine
Moteriškas džemperis,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-dzemperis-6
EVENTI moteriškas megztinis su angora ir šilku,29.0,https://e-vintage.humana.lt//collections/moterims/products/eventi-moteriskas-megztinis-su-angora-ir-silku
JULIUS LANG moteriškas megztinis su vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/julius-lang-moteriskas-megztinis-su-vilna
SONIA BOGNER moteriškas švarkas,32.0,https://e-vintage.humana.lt//collections/moterims/products/sonia-bogner-moteriskas-svarkas
Moteriškas švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-svarkas-54
ZAMPE moteriška suknelė,32.0,https://e-vintage.humana.lt//collections/moterims/products/zampe-moteriska-suknele
Moteriška suknelė,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-191
VERA MONT moteriška suknelė,35.0,https://e-vintage.humana.lt//collections/moterims/products/vera-mont-moteriska-suknele-28
LUREX moteriška palaidinė,15.0,https://e-vintage.humana.lt//collections/moterims/products/lurex-moteriska-palaidine
MARTINELLI moteriška palaidinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/martinelli-moteriska-palaidine-3
MARZ moteriškas megztinis su moheros vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/marz-moteriskas-megztinis-su-moheros-vilna-2
JOSEPH RIBKOFF moteriškas švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/joseph-ribkoff-moteriskas-svarkas-10
LOUIS FERAUD moteriškas švarkas su vilna,37.0,https://e-vintage.humana.lt//collections/moterims/products/louis-feraud-moteriskas-svarkas-su-vilna
HANS ERRAS moteriška šilkinė palaidinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/hans-erras-moteriska-silkine-palaidine
CARTOON moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/cartoon-moteriska-palaidine-2
HORNBERG ALTMANN moteriškas paltas,49.0,https://e-vintage.humana.lt//collections/moterims/products/hornberg-altmann-moteriskas-paltas
CLEMENTINO moteriškas vilnonis švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/clementino-moteriskas-vilnonis-svarkas
KRISS moteriškas neužsegamas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/kriss-moteriskas-neuzsegamas-megztinis
DESIGN AROUND THE WORLD moteriškas puspaltis,42.0,https://e-vintage.humana.lt//collections/moterims/products/design-around-the-world-moteriskas-puspaltis
BOGNER moteriška striukė,45.0,https://e-vintage.humana.lt//collections/moterims/products/bogner-moteriska-striuke-3
